,epoch,precision,recall,AP,F1
0,0,0.334392463,0.732828154,0.479663082,0.394721088
1,1,0.435290084,0.859200675,0.673133654,0.522958135
2,2,0.428162409,0.877962143,0.684746803,0.502624862
3,3,0.283464066,0.818233557,0.550791426,0.378144743
4,4,0.502399002,0.840966628,0.6206761,0.56142839
5,5,0.360512271,0.898453062,0.694300937,0.467724285
6,6,0.283955936,0.889808264,0.56067026,0.429503733
7,7,0.421917281,0.878516549,0.738866533,0.522263193
8,8,0.26163766,0.839332849,0.52721127,0.371596998
9,9,0.24214813,0.845531886,0.557581074,0.358284263
10,10,0.353338245,0.908515764,0.743689711,0.474832398
11,11,0.44706608,0.904058443,0.780876225,0.565463604
12,12,0.370189212,0.908650685,0.771260528,0.500957753
13,13,0.334155932,0.829228444,0.558181295,0.449767642
14,14,0.428124482,0.916120438,0.806910707,0.57159294
15,15,0.294650596,0.94062221,0.816730219,0.422856399
16,16,0.40415279,0.880380921,0.703442576,0.538575407
17,17,0.512194313,0.905125551,0.743474616,0.586270585
18,18,0.291170886,0.940514272,0.773611555,0.434915865
19,19,0.47816116,0.868130035,0.700077094,0.58868512
20,20,0.308751078,0.885674755,0.690231551,0.43973195
21,21,0.271301211,0.9368812,0.804617776,0.418254788
22,22,0.397090171,0.888309407,0.716593682,0.518643715
23,23,0.362049442,0.932882613,0.796873495,0.507157197
24,24,0.283069729,0.848463365,0.551974108,0.42449947
25,25,0.22076313,0.854797323,0.564663072,0.336281303
26,26,0.42034531,0.942783409,0.836767897,0.550020076
27,27,0.373146098,0.918200685,0.618745998,0.50283946
28,28,0.400484898,0.904058443,0.76856837,0.531529995
29,29,0.351625986,0.913161975,0.751240745,0.476116719
30,30,0.429427446,0.926425999,0.808877072,0.550183358
31,31,0.250219555,0.690673725,0.396904965,0.339747645
32,32,0.50583694,0.938299104,0.83882507,0.628653376
33,33,0.363810703,0.948361806,0.845761495,0.509193502
34,34,0.182211608,0.896480753,0.689548717,0.296841626
35,35,0.272346176,0.90963684,0.695101882,0.41168748
36,36,0.402251869,0.933922737,0.831079303,0.543105251
37,37,0.375839653,0.936164889,0.834737581,0.530786616
38,38,0.266351505,0.946146638,0.842192113,0.411355021
39,39,0.376566384,0.906246627,0.752632364,0.510755554
40,40,0.507182335,0.947186761,0.867244263,0.622629016
41,41,0.599678025,0.938407041,0.8736834,0.699266954
42,42,0.354645273,0.88604027,0.722572646,0.47986324
43,43,0.438841165,0.962611985,0.883287136,0.586656191
44,44,0.455812993,0.872587356,0.716619834,0.587029272
45,45,0.314530722,0.841074565,0.504306314,0.457828231
46,46,0.518106328,0.928425293,0.821229634,0.63527859
47,47,0.478728669,0.944917624,0.869015815,0.626847918
48,48,0.464884793,0.957195494,0.866745435,0.599977761
49,49,0.283144524,0.937339934,0.799661022,0.432147976
50,50,0.568596533,0.95169805,0.879081603,0.686058622
51,51,0.461135314,0.944998577,0.854203226,0.602437562
52,52,0.509866346,0.956101402,0.876546752,0.645755917
53,53,0.361196733,0.951644082,0.855709087,0.520578058
54,54,0.450443729,0.956074418,0.883741326,0.601458519
55,55,0.410567344,0.933949721,0.837684233,0.55622449
56,56,0.361411007,0.958208633,0.857272444,0.517956834
57,57,0.457635618,0.910730932,0.804102771,0.566262838
58,58,0.465289306,0.9242648,0.835483967,0.606375153
59,59,0.387746618,0.873330651,0.715339755,0.515844854
60,60,0.513637479,0.948442759,0.875888966,0.621810178
61,61,0.392347316,0.889403499,0.783086319,0.544026138
62,62,0.357166043,0.968190382,0.884906052,0.515084014
63,63,0.443356175,0.960531738,0.899880122,0.592647298
64,64,0.585204347,0.950576974,0.879008584,0.699951712
65,65,0.338103416,0.921779788,0.777941241,0.488938105
