,epoch,precision,recall,AP,F1
139,139,0.859649123,0.964989059,0.94902793,0.909278351
140,140,0.829222011,0.956236324,0.919338927,0.888211382
141,141,0.876,0.958424508,0.937339057,0.915360502
142,142,0.935483871,0.951859956,0.940845436,0.943600868
143,143,0.793165468,0.964989059,0.932333315,0.870681145
144,144,0.868787276,0.956236324,0.937084216,0.910416667
145,145,0.881048387,0.956236324,0.938906389,0.917103882
146,146,0.92750533,0.951859956,0.937699776,0.939524838
147,147,0.76801406,0.956236324,0.906190319,0.851851852
148,148,0.848543689,0.956236324,0.917425962,0.899176955
149,149,0.902489627,0.951859956,0.926107164,0.926517572
150,150,0.508083141,0.962800875,0.796368387,0.665154951
151,151,0.870517928,0.956236324,0.932133568,0.911366006
152,152,0.785460993,0.969365427,0.921479271,0.86777669
153,153,0.85546875,0.958424508,0.924808231,0.904024768
154,154,0.862475442,0.960612691,0.93315563,0.908902692
155,155,0.920168067,0.958424508,0.942301955,0.938906752
156,156,0.848543689,0.956236324,0.931073564,0.899176955
157,157,0.874251497,0.958424508,0.938226761,0.91440501
158,158,0.870775348,0.958424508,0.941867613,0.9125
159,159,0.895491803,0.956236324,0.94140603,0.924867725
160,160,0.860784314,0.960612691,0.914258391,0.907962771
161,161,0.882352941,0.951859956,0.930795383,0.915789474
162,162,0.891170431,0.949671772,0.92291722,0.919491525
163,163,0.875751503,0.956236324,0.934991868,0.914225941
164,164,0.913684211,0.949671772,0.927636725,0.931330472
165,165,0.872,0.95404814,0.926134738,0.911180773
166,166,0.862823062,0.949671772,0.918789965,0.904166667
167,167,0.883910387,0.949671772,0.929270753,0.915611814
168,168,0.882828283,0.956236324,0.926002654,0.918067227
169,169,0.896907216,0.951859956,0.925611514,0.923566879
170,170,0.953744493,0.947483589,0.932287892,0.950603732
171,171,0.873747495,0.95404814,0.932984737,0.912133891
172,172,0.825515947,0.962800875,0.921868054,0.888888889
173,173,0.898760331,0.951859956,0.937185142,0.924548353
174,174,0.893442623,0.95404814,0.932501217,0.922751323
175,175,0.881287726,0.958424508,0.930344652,0.918238994
176,176,0.881048387,0.956236324,0.929900813,0.917103882
177,177,0.808118081,0.958424508,0.924674653,0.876876877
178,178,0.907756813,0.947483589,0.928982417,0.927194861
179,179,0.892057026,0.958424508,0.934250262,0.924050633
180,180,0.929637527,0.95404814,0.943142221,0.941684665
181,181,0.889344262,0.949671772,0.924953685,0.918518519
182,182,0.892057026,0.958424508,0.940785734,0.924050633
183,183,0.875751503,0.956236324,0.928322865,0.914225941
184,184,0.899176955,0.956236324,0.933721718,0.926829268
185,185,0.931477516,0.951859956,0.939694691,0.941558442
186,186,0.910229645,0.95404814,0.932713575,0.931623932
187,187,0.888438134,0.958424508,0.931326813,0.922105263
188,188,0.894845361,0.949671772,0.931353402,0.921443737
189,189,0.904761905,0.956236324,0.939416987,0.929787234
190,190,0.930885529,0.943107221,0.928954663,0.936956522
191,191,0.833333333,0.951859956,0.919652611,0.8886619
192,192,0.822429907,0.962800875,0.914040155,0.887096774
193,193,0.885080645,0.960612691,0.935402393,0.921301154
194,194,0.829545455,0.958424508,0.92789247,0.889340102
195,195,0.9,0.964989059,0.946162262,0.931362196
196,196,0.907024793,0.960612691,0.944574839,0.933049947
197,197,0.92033543,0.960612691,0.949251136,0.940042827
198,198,0.783928571,0.960612691,0.922054544,0.8633235
199,199,0.884146341,0.951859956,0.922408876,0.916754478
200,200,0.871287129,0.962800875,0.929126863,0.914760915
201,201,0.917372881,0.947483589,0.92782791,0.932185145
202,202,0.886178862,0.95404814,0.925629742,0.91886196
203,203,0.919661734,0.951859956,0.933527063,0.935483871
204,204,0.904564315,0.95404814,0.942249618,0.928647497
205,205,0.9,0.945295405,0.926981633,0.922091782
206,206,0.91875,0.964989059,0.948707448,0.941302028
207,207,0.821763602,0.958424508,0.937063528,0.884848485
208,208,0.917894737,0.95404814,0.937960979,0.935622318
209,209,0.837476099,0.958424508,0.933210822,0.893877551
210,210,0.881048387,0.956236324,0.938355878,0.917103882
211,211,0.925847458,0.956236324,0.941545547,0.940796555
212,212,0.85380117,0.958424508,0.929400375,0.903092784
213,213,0.895705521,0.958424508,0.936695634,0.926004228
214,214,0.925690021,0.95404814,0.938257157,0.939655172
215,215,0.897750511,0.960612691,0.942187656,0.928118393
216,216,0.925847458,0.956236324,0.943926441,0.940796555
217,217,0.889344262,0.949671772,0.930134276,0.918518519
218,218,0.899176955,0.956236324,0.937656188,0.926829268
219,219,0.88,0.962800875,0.930801826,0.91954023
220,220,0.924050633,0.958424508,0.940857989,0.940923738
221,221,0.92750533,0.951859956,0.931626802,0.939524838
222,222,0.915966387,0.95404814,0.929288515,0.934619507
223,223,0.906832298,0.958424508,0.936456121,0.931914894
224,224,0.927350427,0.949671772,0.933073701,0.938378378
225,225,0.941176471,0.945295405,0.933192415,0.943231441
226,226,0.92,0.956236324,0.939724462,0.93776824
227,227,0.836852207,0.95404814,0.921364302,0.891615542
228,228,0.884615385,0.956236324,0.935079385,0.919032597
229,229,0.960088692,0.947483589,0.941062334,0.953744493
230,230,0.849420849,0.962800875,0.93583623,0.902564103
231,231,0.924050633,0.958424508,0.943219844,0.940923738
232,232,0.893660532,0.956236324,0.927530831,0.923890063
233,233,0.933760684,0.956236324,0.944068565,0.944864865
234,234,0.874251497,0.958424508,0.931379934,0.91440501
235,235,0.83460076,0.960612691,0.927514818,0.89318413
236,236,0.899383984,0.958424508,0.936289822,0.927966102
237,237,0.910602911,0.958424508,0.939340357,0.933901919
238,238,0.919320594,0.947483589,0.938524648,0.933189655
239,239,0.908523909,0.956236324,0.940668059,0.931769723
240,240,0.884615385,0.956236324,0.933703841,0.919032597
241,241,0.901840491,0.964989059,0.935836555,0.932346723
242,242,0.871541502,0.964989059,0.941074534,0.91588785
243,243,0.927813163,0.956236324,0.940627053,0.941810345
244,244,0.83269962,0.958424508,0.925605305,0.891149542
245,245,0.915611814,0.949671772,0.937520681,0.932330827
246,246,0.891836735,0.956236324,0.93527768,0.922914467
247,247,0.875251509,0.951859956,0.931807008,0.911949686
248,248,0.914225941,0.956236324,0.939388172,0.934759358
249,249,0.939784946,0.956236324,0.939207725,0.947939262
250,250,0.939393939,0.949671772,0.941081546,0.944504897
251,251,0.780530973,0.964989059,0.924243753,0.863013699
252,252,0.915966387,0.95404814,0.941863737,0.934619507
253,253,0.945770065,0.95404814,0.944449877,0.949891068
254,254,0.884,0.967177243,0.937617971,0.923719958
255,255,0.889336016,0.967177243,0.945451459,0.926624738
256,256,0.927659574,0.95404814,0.941238348,0.940668824
257,257,0.927659574,0.95404814,0.940401761,0.940668824
258,258,0.790697674,0.967177243,0.929316634,0.87007874
259,259,0.911157025,0.964989059,0.942814654,0.937300744
260,260,0.916317992,0.958424508,0.940049805,0.936898396
261,261,0.927350427,0.949671772,0.940591183,0.938378378
262,262,0.886178862,0.95404814,0.932044654,0.91886196
263,263,0.886831276,0.943107221,0.9211034,0.914103924
264,264,0.782531194,0.960612691,0.909234371,0.862475442
265,265,0.908333333,0.95404814,0.935989622,0.930629669
266,266,0.945533769,0.949671772,0.93349939,0.947598253
267,267,0.931182796,0.947483589,0.93600826,0.939262473
268,268,0.827715356,0.967177243,0.94024743,0.892028254
269,269,0.878486056,0.964989059,0.939136694,0.919708029
270,270,0.941304348,0.947483589,0.936989026,0.94438386
271,271,0.925690021,0.95404814,0.945541701,0.939655172
272,272,0.918580376,0.962800875,0.947750356,0.94017094
273,273,0.915254237,0.945295405,0.923464534,0.930032293
274,274,0.916492693,0.960612691,0.946350528,0.938034188
275,275,0.886409736,0.956236324,0.940191416,0.92
276,276,0.909278351,0.964989059,0.944101239,0.936305732
277,277,0.899791232,0.943107221,0.923194608,0.920940171
278,278,0.906976744,0.938730853,0.922533198,0.922580645
279,279,0.893660532,0.956236324,0.936475745,0.923890063
280,280,0.931477516,0.951859956,0.940037142,0.941558442
281,281,0.931182796,0.947483589,0.940736276,0.939262473
282,282,0.884146341,0.951859956,0.930320694,0.916754478
283,283,0.911764706,0.949671772,0.932278884,0.930332262
284,284,0.893660532,0.956236324,0.935945348,0.923890063
285,285,0.914046122,0.95404814,0.93414793,0.933618844
286,286,0.865079365,0.95404814,0.930339402,0.907388137
287,287,0.943600868,0.951859956,0.93736536,0.947712418
288,288,0.805607477,0.943107221,0.902279879,0.868951613
289,289,0.913135593,0.943107221,0.929564995,0.92787944
290,290,0.845419847,0.969365427,0.936257452,0.903160041
291,291,0.847953216,0.951859956,0.918551915,0.896907216
292,292,0.916317992,0.958424508,0.94152309,0.936898396
293,293,0.886639676,0.958424508,0.939722992,0.921135647
294,294,0.879518072,0.958424508,0.931028258,0.917277487
295,295,0.923890063,0.956236324,0.938576107,0.939784946
296,296,0.868787276,0.956236324,0.929589481,0.910416667
297,297,0.893442623,0.95404814,0.926492419,0.922751323
298,298,0.925690021,0.95404814,0.94084545,0.939655172
299,299,0.863095238,0.951859956,0.91925955,0.905306972
300,300,0.901030928,0.956236324,0.936037142,0.927813163
301,301,0.910229645,0.95404814,0.938645085,0.931623932
302,302,0.902489627,0.951859956,0.933768216,0.926517572
303,303,0.903885481,0.967177243,0.944457664,0.934460888
304,304,0.906444906,0.95404814,0.938449552,0.929637527
305,305,0.842911877,0.962800875,0.922586855,0.898876404
306,306,0.931477516,0.951859956,0.933482271,0.941558442
307,307,0.909853249,0.949671772,0.932416429,0.929336188
308,308,0.949450549,0.945295405,0.935027435,0.947368421
309,309,0.945295405,0.945295405,0.934345784,0.945295405
310,310,0.780357143,0.956236324,0.914039134,0.859390364
311,311,0.904166667,0.949671772,0.928318397,0.926360726
312,312,0.828947368,0.964989059,0.93851074,0.891809909
313,313,0.929637527,0.95404814,0.940448804,0.941684665
314,314,0.870517928,0.956236324,0.930113895,0.911366006
315,315,0.903563941,0.943107221,0.925104978,0.922912206
316,316,0.949671772,0.949671772,0.941580938,0.949671772
317,317,0.905462185,0.943107221,0.92292739,0.923901393
318,318,0.741496599,0.95404814,0.904257367,0.834449761
319,319,0.929487179,0.951859956,0.937991157,0.940540541
