,epoch,precision,recall,AP,F1
52,52,0.366912367,0.891542289,0.763092809,0.519872353
53,53,0.539353264,0.87960199,0.768518301,0.668683812
54,54,0.160606061,0.791044776,0.458516582,0.267002519
55,55,0.185682873,0.756218905,0.55718343,0.29815614
56,56,0.308539026,0.92039801,0.774725643,0.462153385
57,57,0.369211514,0.880597015,0.750219805,0.520282187
58,58,0.347441324,0.898507463,0.76990381,0.501109878
59,59,0.617689016,0.861691542,0.785225458,0.719567927
60,60,0.252376426,0.528358209,0.278961409,0.341588935
61,61,0.255559243,0.766169154,0.499695628,0.383275261
62,62,0.196735395,0.911442786,0.628332608,0.323617735
63,63,0.536756126,0.915422886,0.83671319,0.676719382
64,64,0.339809839,0.817910448,0.59030169,0.480140187
65,65,0.26957638,0.835820896,0.629125073,0.407668042
66,66,0.417870036,0.921393035,0.787351162,0.574976715
67,67,0.286166008,0.72039801,0.467401407,0.409618105
68,68,0.268047709,0.849751244,0.516549152,0.407539967
69,69,0.221428571,0.863681592,0.672540228,0.35248731
70,70,0.514236902,0.898507463,0.828506858,0.654110829
71,71,0.473232323,0.932338308,0.797255283,0.627805695
72,72,0.375646637,0.939303483,0.753366042,0.536668562
73,73,0.340611354,0.931343284,0.773461428,0.498800959
74,74,0.197379544,0.929353234,0.699266531,0.325605717
75,75,0.432715169,0.905472637,0.686749635,0.585585586
76,76,0.260895522,0.869651741,0.670377817,0.401377727
77,77,0.534293948,0.92238806,0.815751078,0.676642336
78,78,0.460869565,0.949253731,0.859138207,0.620487805
79,79,0.332965009,0.899502488,0.719188757,0.486021505
80,80,0.321153201,0.953233831,0.738706499,0.480441324
81,81,0.339968153,0.849751244,0.714590116,0.485641171
82,82,0.368904876,0.91840796,0.713103823,0.52637582
83,83,0.398559932,0.936318408,0.789561702,0.559120618
84,84,0.369465649,0.96318408,0.832647794,0.534068966
85,85,0.21728972,0.925373134,0.658893034,0.351939451
86,86,0.641759777,0.914427861,0.829572506,0.754205991
87,87,0.363984674,0.945273632,0.752692367,0.525587828
88,88,0.346838319,0.911442786,0.724990452,0.502468459
89,89,0.451766953,0.941293532,0.780689218,0.610519522
90,90,0.514829323,0.915422886,0.794999944,0.659025788
91,91,0.41677763,0.934328358,0.826570591,0.576427256
92,92,0.413155632,0.956218905,0.812393955,0.577003903
93,93,0.343229544,0.943283582,0.749056086,0.50331829
94,94,0.361297539,0.964179104,0.799798744,0.525630594
95,95,0.648838846,0.917412935,0.82488112,0.760098928
96,96,0.178838762,0.87960199,0.642371228,0.297242771
97,97,0.260506466,0.962189055,0.747958318,0.41000636
98,98,0.354435326,0.902487562,0.703959214,0.508978676
99,99,0.298295455,0.940298507,0.741515144,0.452911574
100,100,0.347470238,0.929353234,0.76406503,0.505821825
101,101,0.535077951,0.956218905,0.819875947,0.686183506
102,102,0.40625,0.970149254,0.850395626,0.572687225
103,103,0.354032563,0.930348259,0.659108554,0.512890839
104,104,0.499742666,0.966169154,0.855675885,0.658751696
105,105,0.291203843,0.965174129,0.776024596,0.447416974
106,106,0.395157804,0.909452736,0.769373571,0.550934298
107,107,0.408268734,0.943283582,0.735031533,0.569882777
108,108,0.378315133,0.965174129,0.834341369,0.543569627
109,109,0.661712668,0.930348259,0.862319483,0.773366419
110,110,0.513426423,0.951243781,0.811128418,0.666899198
111,111,0.502839442,0.969154229,0.863979823,0.662134602
112,112,0.32740691,0.971144279,0.837063092,0.489713999
113,113,0.405564924,0.95721393,0.733921852,0.569736452
114,114,0.482376636,0.953233831,0.787866189,0.640588432
115,115,0.368215541,0.938308458,0.660056465,0.528883904
116,116,0.285213326,0.971144279,0.775568428,0.440930653
117,117,0.480551452,0.971144279,0.837736398,0.642951252
118,118,0.334980586,0.944278607,0.692025499,0.4945284
119,119,0.325721961,0.965174129,0.744907107,0.487070048
120,120,0.403059115,0.970149254,0.826315626,0.569509346
121,121,0.455565949,0.969154229,0.826054493,0.61979001
122,122,0.339504017,0.967164179,0.729229885,0.502585315
123,123,0.294947507,0.894527363,0.631116906,0.443622008
124,124,0.358490566,0.964179104,0.863180215,0.522653722
125,125,0.561004086,0.956218905,0.871935552,0.707137601
126,126,0.33917309,0.96318408,0.817919282,0.501684374
127,127,0.495947315,0.974129353,0.87592219,0.657267539
128,128,0.610373182,0.960199005,0.886776718,0.746326373
129,129,0.316297787,0.782089552,0.588828334,0.450429799
130,130,0.456582633,0.973134328,0.853080772,0.621544328
131,131,0.535307517,0.935323383,0.780386536,0.680912713
132,132,0.373803141,0.971144279,0.837485367,0.539823009
133,133,0.369499241,0.969154229,0.764959077,0.535017852
134,134,0.58629131,0.953233831,0.87541168,0.726032588
135,135,0.475562072,0.968159204,0.882390567,0.637823664
136,136,0.512378902,0.947263682,0.834104969,0.665036675
137,137,0.41464453,0.969154229,0.764583939,0.580799046
138,138,0.205111544,0.942288557,0.633053806,0.336890786
139,139,0.401096584,0.946268657,0.713742806,0.563388626
140,140,0.521505376,0.965174129,0.873574462,0.677137871
141,141,0.616992583,0.910447761,0.777116447,0.735530547
142,142,0.547008547,0.955223881,0.881745162,0.695652174
143,143,0.64075067,0.951243781,0.881078073,0.765718863
144,144,0.452035564,0.96119403,0.803495127,0.614894971
145,145,0.272548469,0.965174129,0.684625139,0.425065732
146,146,0.511203752,0.976119403,0.868813702,0.670998632
147,147,0.468360499,0.972139303,0.883994467,0.632157878
148,148,0.420861678,0.923383085,0.779492847,0.578193146
149,149,0.553420011,0.974129353,0.885126131,0.705839942
150,150,0.671734623,0.967164179,0.902251812,0.792822186
151,151,0.550339367,0.968159204,0.832524707,0.701767039
152,152,0.482213439,0.971144279,0.807719987,0.644437108
153,153,0.42907489,0.969154229,0.787097349,0.59480916
154,154,0.545863815,0.965174129,0.841750034,0.697340043
155,155,0.620952381,0.973134328,0.899483174,0.758139535
156,156,0.375157365,0.889552239,0.696633909,0.527744982
157,157,0.346751412,0.977114428,0.753914864,0.511858223
158,158,0.455454979,0.951243781,0.776728887,0.615979381
159,159,0.651006711,0.965174129,0.892811733,0.77755511
160,160,0.36524689,0.964179104,0.820237949,0.529797704
161,161,0.388349515,0.955223881,0.841991366,0.552200173
162,162,0.567207416,0.974129353,0.89737023,0.716953497
163,163,0.540362438,0.979104478,0.887417276,0.696390658
164,164,0.537162162,0.949253731,0.785182281,0.686084142
165,165,0.420692604,0.979104478,0.857038846,0.588516746
166,166,0.507501293,0.976119403,0.847481727,0.667801225
167,167,0.392313851,0.975124378,0.758172824,0.559520411
168,168,0.513307985,0.940298507,0.808496686,0.664089951
169,169,0.489624506,0.986069652,0.893180585,0.654341367
170,170,0.556002298,0.96318408,0.870310816,0.705025492
171,171,0.50961039,0.976119403,0.87767233,0.669624573
172,172,0.55638237,0.967164179,0.849617733,0.706395349
173,173,0.327112318,0.95920398,0.695908009,0.487854251
174,174,0.504383703,0.973134328,0.887880691,0.664402174
175,175,0.617970265,0.951243781,0.82221133,0.749216301
176,176,0.610285006,0.980099502,0.87526893,0.752195494
177,177,0.330981183,0.980099502,0.727999318,0.49485054
178,178,0.449769585,0.971144279,0.868471744,0.61480315
179,179,0.411540093,0.965174129,0.717963074,0.577037478
180,180,0.60407659,0.973134328,0.906293716,0.745426829
181,181,0.505443235,0.970149254,0.807368315,0.664621677
182,182,0.577473182,0.964179104,0.83985415,0.722325755
183,183,0.4425023,0.95721393,0.766744053,0.605221768
184,184,0.518913159,0.969154229,0.792999716,0.6759195
185,185,0.331907308,0.926368159,0.720039683,0.488713911
186,186,0.4956743,0.969154229,0.832247729,0.655892256
187,187,0.407191011,0.901492537,0.690501764,0.560990712
188,188,0.650562541,0.978109453,0.933384955,0.781399046
189,189,0.52899729,0.971144279,0.830747778,0.684912281
190,190,0.645418327,0.967164179,0.905528715,0.774193548
191,191,0.523959979,0.990049751,0.903723244,0.685261708
192,192,0.367331577,0.971144279,0.75970806,0.533042054
193,193,0.695285011,0.983084577,0.935994028,0.814509481
194,194,0.50385208,0.976119403,0.849978574,0.664634146
195,195,0.563835933,0.971144279,0.85699249,0.713450292
196,196,0.543743079,0.977114428,0.859414739,0.698683742
197,197,0.500514403,0.968159204,0.821275313,0.659884707
198,198,0.402096436,0.954228856,0.784018131,0.565781711
199,199,0.639141743,0.978109453,0.913784983,0.773102635
200,200,0.505612245,0.986069652,0.803264636,0.66846543
201,201,0.366053969,0.931343284,0.732960576,0.525547445
202,202,0.620516048,0.981094527,0.919575494,0.760215883
203,203,0.576497964,0.986069652,0.914767208,0.727606461
204,204,0.353819889,0.824875622,0.626940042,0.495221027
205,205,0.549665179,0.980099502,0.892677192,0.704326064
206,206,0.630868167,0.976119403,0.910659092,0.76640625
207,207,0.658815612,0.974129353,0.925690163,0.786029707
208,208,0.663734777,0.976119403,0.927118559,0.790173178
209,209,0.744331509,0.947263682,0.901151336,0.833625219
210,210,0.499491353,0.977114428,0.810316152,0.661056883
211,211,0.594333936,0.981094527,0.913614363,0.74024024
212,212,0.572922719,0.981094527,0.8840507,0.723404255
213,213,0.513975155,0.988059701,0.825745751,0.676200204
214,214,0.619047619,0.983084577,0.895615582,0.759707805
215,215,0.552763819,0.985074627,0.89316162,0.708154506
216,216,0.536065574,0.976119403,0.849437127,0.692063492
217,217,0.589543269,0.976119403,0.884604675,0.735106782
218,218,0.597819503,0.982089552,0.941458859,0.743222892
219,219,0.567396313,0.980099502,0.88127949,0.718715797
220,220,0.587767584,0.956218905,0.822786226,0.728030303
221,221,0.610767327,0.982089552,0.890928788,0.753147654
222,222,0.737481032,0.967164179,0.913135681,0.836848902
223,223,0.535714286,0.985074627,0.871131881,0.694006309
224,224,0.572429907,0.975124378,0.873887655,0.721383879
225,225,0.640235911,0.972139303,0.871923133,0.772026867
226,226,0.56,0.96119403,0.795108294,0.707692308
227,227,0.675342466,0.981094527,0.917662227,0.8
228,228,0.534109817,0.958208955,0.859956526,0.685897436
229,229,0.579100992,0.987064677,0.906326119,0.729948492
230,230,0.633865815,0.987064677,0.917751375,0.771984436
231,231,0.6258946,0.95721393,0.885986772,0.756884343
232,232,0.738507913,0.975124378,0.940791367,0.840480274
233,233,0.693173821,0.980099502,0.929053451,0.812036274
234,234,0.498966942,0.96119403,0.803828036,0.656919415
235,235,0.587454765,0.969154229,0.826763405,0.731505821
236,236,0.772542648,0.946268657,0.883843347,0.850626118
237,237,0.545404208,0.980099502,0.912603306,0.700818214
238,238,0.642717178,0.979104478,0.910699505,0.776025237
239,239,0.335674157,0.951243781,0.715093745,0.496236699
240,240,0.594897324,0.951243781,0.880562763,0.732006126
241,241,0.489340605,0.982089552,0.851290267,0.653209795
242,242,0.587849911,0.982089552,0.895940004,0.735469449
243,243,0.611838006,0.977114428,0.897478138,0.752490421
244,244,0.662616154,0.92238806,0.807580403,0.771214642
245,245,0.634715026,0.975124378,0.909795147,0.768928992
246,246,0.677640604,0.983084577,0.916340289,0.80227365
247,247,0.607384615,0.982089552,0.889757746,0.750570342
248,248,0.607458913,0.956218905,0.794134938,0.742945497
249,249,0.490837048,0.986069652,0.864261057,0.65542328
250,250,0.662576687,0.967164179,0.853264129,0.786407767
251,251,0.731454006,0.981094527,0.920047037,0.838079048
252,252,0.611214953,0.976119403,0.864273104,0.751724138
253,253,0.701215154,0.976119403,0.914767054,0.816139767
254,254,0.5232,0.976119403,0.797036544,0.68125
255,255,0.613763174,0.985074627,0.900410077,0.756302521
256,256,0.63236246,0.972139303,0.857912197,0.76627451
257,257,0.684797768,0.977114428,0.917717805,0.805248052
258,258,0.376286695,0.982089552,0.855571691,0.544101433
259,259,0.691176471,0.982089552,0.916168678,0.81134402
260,260,0.702702703,0.983084577,0.938669328,0.819576939
261,261,0.655857048,0.986069652,0.906643684,0.787758347
262,262,0.558178752,0.988059701,0.887171608,0.713362069
263,263,0.65141319,0.96318408,0.827309903,0.777197912
264,264,0.4875,0.970149254,0.779599873,0.648918469
265,265,0.505144033,0.977114428,0.780569526,0.665988471
266,266,0.685915493,0.969154229,0.891496557,0.803298969
267,267,0.625158028,0.984079602,0.908524762,0.764592192
268,268,0.578730905,0.980099502,0.839835712,0.727742889
269,269,0.705082319,0.980099502,0.924071678,0.820149875
270,270,0.571428571,0.983084577,0.842807214,0.722750549
271,271,0.510858325,0.983084577,0.845889716,0.67233753
272,272,0.412651864,0.980099502,0.820991015,0.580778302
273,273,0.6875,0.974129353,0.928280101,0.806093042
274,274,0.478944698,0.939303483,0.751460335,0.634408602
275,275,0.635055592,0.966169154,0.870579363,0.766377269
276,276,0.427610937,0.949253731,0.7282399,0.589616811
277,277,0.567058824,0.95920398,0.809544156,0.712754159
278,278,0.330387492,0.967164179,0.739113489,0.492525969
279,279,0.6354234,0.978109453,0.921248265,0.770376176
280,280,0.688194444,0.986069652,0.936405519,0.810633947
281,281,0.543657331,0.985074627,0.819107343,0.700636943
282,282,0.541993281,0.96318408,0.746619011,0.693658187
283,283,0.514588859,0.965174129,0.802311921,0.671280277
284,284,0.485798237,0.987064677,0.847261175,0.651132261
285,285,0.571263036,0.981094527,0.877919252,0.722079824
286,286,0.456471672,0.986069652,0.868541744,0.624055416
287,287,0.689900427,0.965174129,0.840790989,0.804645375
288,288,0.631511254,0.977114428,0.830725959,0.7671875
289,289,0.656187291,0.976119403,0.876467559,0.7848
290,290,0.551585014,0.952238806,0.729295317,0.698540146
291,291,0.690042076,0.979104478,0.928965932,0.809543398
292,292,0.560502283,0.977114428,0.777439923,0.712368517
293,293,0.619346734,0.981094527,0.886406165,0.759337697
294,294,0.507716049,0.982089552,0.792812805,0.669379451
295,295,0.712187959,0.965174129,0.898273131,0.819602873
296,296,0.735183796,0.975124378,0.915716688,0.838323353
297,297,0.662860981,0.982089552,0.878388945,0.791499599
298,298,0.557811619,0.984079602,0.884254872,0.712023038
299,299,0.655878468,0.988059701,0.899637901,0.788408098
300,300,0.701428571,0.977114428,0.924621525,0.816632017
301,301,0.757341577,0.975124378,0.928663798,0.852544585
302,302,0.69089626,0.974129353,0.874932999,0.808422791
303,303,0.728017884,0.972139303,0.933229043,0.832552194
304,304,0.610316967,0.977114428,0.877126022,0.751338944
305,305,0.744097487,0.972139303,0.931501148,0.842968076
306,306,0.701149425,0.971144279,0.905529263,0.814351272
307,307,0.74309816,0.964179104,0.902671769,0.839324383
308,308,0.735778443,0.978109453,0.907718817,0.839812046
309,309,0.729689808,0.983084577,0.922954488,0.837643069
310,310,0.491323748,0.986069652,0.858868433,0.655857048
311,311,0.796084829,0.971144279,0.937762465,0.874943971
312,312,0.701141227,0.978109453,0.900408916,0.816784379
313,313,0.65438714,0.972139303,0.866577954,0.782225781
314,314,0.78802589,0.969154229,0.920453569,0.869254797
315,315,0.798373984,0.977114428,0.939988549,0.878747204
316,316,0.77444795,0.977114428,0.922801895,0.864056313
317,317,0.672027972,0.956218905,0.894016122,0.789322382
318,318,0.651744569,0.985074627,0.902933684,0.784469097
319,319,0.601351351,0.974129353,0.860850406,0.743638435
