,epoch,precision,recall,AP,F1
129,129,0.884595281,0.944935424,0.929986,0.913440302
130,130,0.91540404,0.944890518,0.932671528,0.929602861
131,131,0.920468617,0.930911067,0.91834668,0.925618972
132,132,0.932990333,0.920133463,0.902026417,0.926515314
133,133,0.884615385,0.950122146,0.932865031,0.916096671
134,134,0.886534014,0.946017675,0.932956559,0.914646936
135,135,0.903202407,0.941464138,0.921534536,0.921936147
136,136,0.837517143,0.9469203,0.92313479,0.888604751
137,137,0.860346899,0.955488495,0.936765959,0.905367377
138,138,0.780471609,0.910029459,0.860937093,0.838635486
139,139,0.855892109,0.920268183,0.889937189,0.886913452
140,140,0.831007435,0.944980331,0.914148911,0.883744436
141,141,0.872914982,0.946965206,0.919091686,0.908413223
142,142,0.855742115,0.939524169,0.916499578,0.894908554
143,143,0.783650174,0.947912737,0.915659628,0.85725784
144,144,0.92640076,0.935240071,0.918603122,0.930426382
145,145,0.924420451,0.919275745,0.902792158,0.921726847
146,146,0.876569491,0.926582062,0.900922539,0.900587621
147,147,0.869340002,0.948137271,0.928135219,0.905904645
148,148,0.91693351,0.948994988,0.934058877,0.932532696
149,149,0.924340489,0.935105351,0.922517162,0.929691609
150,150,0.882974768,0.939569075,0.917446654,0.909847266
151,151,0.90136136,0.939569075,0.929046763,0.920068554
152,152,0.707164973,0.958645435,0.894958903,0.812774507
153,153,0.918658179,0.940651327,0.924305118,0.929278391
154,154,0.906465221,0.929016005,0.90665983,0.917310682
155,155,0.876301633,0.934517074,0.913051862,0.903215124
156,156,0.883305348,0.952331555,0.934440257,0.916327644
157,157,0.919882554,0.936142695,0.92222538,0.927887479
158,158,0.928519204,0.937404573,0.92396497,0.932896039
159,159,0.843324644,0.957563184,0.937094208,0.896415193
160,160,0.905490453,0.944845611,0.931294987,0.924352332
161,161,0.931455871,0.923335309,0.912093468,0.927324603
162,162,0.894371538,0.94362864,0.928314418,0.918339874
163,163,0.921013197,0.931225414,0.915359299,0.925399794
164,164,0.833424173,0.962839719,0.940863105,0.893433891
165,165,0.893486782,0.942815829,0.928891247,0.917449059
166,166,0.859031043,0.94087586,0.912966688,0.897506843
167,167,0.922633377,0.940696233,0.926514407,0.931262622
168,168,0.881318132,0.933165382,0.907136389,0.906280861
169,169,0.88216767,0.951204397,0.924468006,0.915263749
170,170,0.889187503,0.951294211,0.933758997,0.919191443
171,171,0.918075011,0.927799034,0.912258277,0.922873596
172,172,0.822347656,0.950032333,0.925364671,0.881544146
173,173,0.957911864,0.917066336,0.90811022,0.936996835
174,174,0.744526487,0.942726015,0.894821535,0.831740176
175,175,0.746411722,0.950301773,0.909091312,0.835926914
176,176,0.872425089,0.939703796,0.924814778,0.903702835
177,177,0.898154875,0.952421368,0.929733881,0.924357396
178,178,0.918235942,0.934880818,0.91347383,0.92598495
179,179,0.842958662,0.955488495,0.929960016,0.895619807
180,180,0.909663655,0.941733578,0.925348711,0.925058472
181,181,0.90895037,0.951204397,0.930133586,0.929591359
182,182,0.903149771,0.935464605,0.910631858,0.918140713
183,183,0.906583041,0.9375842,0.920066364,0.921403486
184,184,0.936699713,0.942681109,0.925198778,0.939679714
185,185,0.840388007,0.949219522,0.928124405,0.890074256
186,186,0.899617416,0.945972769,0.920246962,0.921973151
187,187,0.910527113,0.927754127,0.915160909,0.919045473
188,188,0.917401976,0.940651327,0.927191372,0.928755656
189,189,0.85795667,0.939434355,0.916013979,0.896261266
190,190,0.894592709,0.940651327,0.920796184,0.916805619
191,191,0.941286988,0.933255196,0.920242882,0.937126423
192,192,0.843457482,0.931225414,0.882806308,0.883710999
193,193,0.917052632,0.94705502,0.936047217,0.931807758
194,194,0.918953375,0.935195164,0.91909808,0.926962983
195,195,0.86762867,0.952466275,0.925441849,0.90764437
196,196,0.772270079,0.923514936,0.886463714,0.839659403
197,197,0.940646645,0.923694563,0.910025371,0.931999314
198,198,0.901188448,0.940696233,0.92368163,0.919586082
199,199,0.782643934,0.903805392,0.856527855,0.834546827
200,200,0.902048403,0.938397011,0.912693483,0.919858259
201,201,0.83872457,0.94718974,0.931701162,0.887860657
202,202,0.875481618,0.946965206,0.921637901,0.909796843
203,203,0.689447549,0.896773006,0.809318317,0.779405685
204,204,0.864880118,0.939569075,0.906616961,0.900435885
205,205,0.874038366,0.947010113,0.924818749,0.908318269
206,206,0.881415666,0.944935424,0.916628285,0.912070488
207,207,0.850023724,0.942860735,0.922259696,0.894033177
208,208,0.947775392,0.925589625,0.920844065,0.936539611
209,209,0.784312061,0.936187602,0.907312648,0.853254697
210,210,0.847477422,0.948092364,0.921729745,0.894962081
211,211,0.927728295,0.926716783,0.909236597,0.927178346
212,212,0.928742756,0.94060642,0.924441456,0.934598539
213,213,0.886817009,0.952556088,0.939095312,0.918261731
214,214,0.924638137,0.924372654,0.914656544,0.924438874
215,215,0.941853556,0.929918629,0.919993716,0.935839146
216,216,0.908229665,0.94362864,0.927191711,0.9255657
217,217,0.922409075,0.93415782,0.921262376,0.928244982
218,218,0.802742218,0.930955973,0.903488782,0.861938672
219,219,0.886710585,0.949174615,0.929064815,0.916582941
220,220,0.858962461,0.950256866,0.925312793,0.902247612
221,221,0.893808418,0.950301773,0.937209922,0.920905861
222,222,0.887719564,0.941643764,0.913792637,0.913604867
223,223,0.919057993,0.939524169,0.931156707,0.929177876
224,224,0.671571248,0.916343339,0.877230639,0.774780477
225,225,0.93194102,0.929828816,0.915071317,0.930816945
226,226,0.928615974,0.935419698,0.920018806,0.931842486
227,227,0.881850297,0.942591295,0.927896041,0.911193983
228,228,0.893650737,0.947369366,0.924010659,0.918294027
229,229,0.920916765,0.876071024,0.851361209,0.897154823
230,230,0.940553064,0.92428284,0.908063806,0.931969619
231,231,0.737670562,0.944755797,0.903129457,0.828468351
232,232,0.879874275,0.947957644,0.934069063,0.912643413
233,233,0.924365251,0.935150258,0.918345605,0.929713141
234,234,0.916525481,0.943718453,0.929367387,0.929923128
235,235,0.87325154,0.936052882,0.913661951,0.903533457
236,236,0.873970853,0.948271991,0.923431856,0.908529351
237,237,0.883612838,0.943987893,0.919365249,0.912117593
238,238,0.925529192,0.933210289,0.91582265,0.929204131
239,239,0.928561329,0.936187602,0.924333047,0.932322823
240,240,0.877254079,0.941419231,0.910833856,0.908024939
241,241,0.930628183,0.926671876,0.915786218,0.92861998
242,242,0.96801721,0.908543048,0.90133138,0.937337489
243,243,0.943610147,0.924642094,0.913546427,0.933999175
244,244,0.927242504,0.93127032,0.92166748,0.928727385
245,245,0.894617915,0.945838049,0.929861779,0.919509144
246,246,0.929539026,0.926582062,0.91711176,0.928051802
247,247,0.868877294,0.941688671,0.921811093,0.903176647
248,248,0.920893754,0.936277416,0.9235633,0.928396212
249,249,0.90439981,0.931225414,0.915718114,0.917469761
250,250,0.924978476,0.932307665,0.920003026,0.928255497
251,251,0.853792216,0.940696233,0.912802435,0.89507277
252,252,0.937759167,0.934970631,0.921325356,0.935918213
253,253,0.910964139,0.941688671,0.928805876,0.925923675
254,254,0.856137366,0.935015538,0.910148227,0.89382982
255,255,0.882386794,0.946740673,0.928170615,0.913411412
256,256,0.925702338,0.939434355,0.925468931,0.932517774
257,257,0.451267163,0.813071438,0.609330038,0.580377877
258,258,0.920994627,0.940561513,0.927473406,0.930657464
259,259,0.938190364,0.935195164,0.923496699,0.936690071
260,260,0.928795904,0.936457042,0.927644335,0.932406628
261,261,0.925067204,0.941509044,0.932938992,0.933187074
262,262,0.901958431,0.955623215,0.942923547,0.927947154
263,263,0.940524109,0.923470029,0.910768089,0.93190435
264,264,0.868135196,0.938621544,0.917608299,0.901428595
265,265,0.908009472,0.941598858,0.933693139,0.924494792
266,266,0.900764588,0.951294211,0.937474652,0.925204768
267,267,0.911296509,0.945793142,0.9332332,0.928193882
268,268,0.931290403,0.935284978,0.923867976,0.933279081
269,269,0.927621242,0.935374791,0.923722911,0.93133179
270,270,0.888508099,0.958690341,0.942413139,0.922000768
271,271,0.919753086,0.94718974,0.934953021,0.93316508
272,272,0.941121425,0.947010113,0.939740062,0.944052659
273,273,0.858220672,0.939344542,0.919361051,0.896632122
274,274,0.924067284,0.94060642,0.932534702,0.932258065
275,275,0.83348607,0.958690341,0.925495146,0.891705517
276,276,0.804360663,0.942905642,0.887701779,0.866380322
277,277,0.90369716,0.951294211,0.936281924,0.926866282
278,278,0.862305344,0.934247633,0.906769366,0.896390609
279,279,0.93396072,0.92784394,0.914198027,0.930765756
280,280,0.901265006,0.948047457,0.927837068,0.924064499
281,281,0.920815945,0.926626969,0.912659751,0.923708476
282,282,0.922342394,0.939613982,0.923741388,0.930666032
283,283,0.870830591,0.95034668,0.927340186,0.908089949
284,284,0.914412991,0.937494387,0.921975592,0.92563632
285,285,0.827649304,0.946017675,0.901939471,0.881940363
286,286,0.918596572,0.933300102,0.911636883,0.925439947
287,287,0.881400325,0.922522498,0.906462576,0.901487084
288,288,0.907453608,0.9469203,0.931201526,0.926758743
289,289,0.863650794,0.94074114,0.915993825,0.900160504
290,290,0.934682857,0.940696233,0.930428214,0.937675477
291,291,0.869052361,0.940561513,0.915668574,0.903229011
292,292,0.929678049,0.939389449,0.930793974,0.934492931
293,293,0.836373019,0.942726015,0.924530286,0.886369411
294,294,0.945659835,0.942726015,0.93235911,0.944177813
295,295,0.931559378,0.95034668,0.937928298,0.940695584
296,296,0.916337236,0.947912737,0.938011345,0.931792637
297,297,0.945537306,0.939613982,0.92983061,0.942557095
298,298,0.72036678,0.895331501,0.860144374,0.791952934
299,299,0.920253187,0.931948411,0.91767952,0.926046613
300,300,0.934100263,0.932128038,0.916577844,0.933046153
301,301,0.85927255,0.946965206,0.924368036,0.900705548
302,302,0.90055991,0.93718004,0.921930491,0.918388078
303,303,0.909238172,0.945882955,0.933380926,0.927159225
304,304,0.916376162,0.951204397,0.935229237,0.933339673
305,305,0.896530111,0.942770922,0.919997037,0.918859186
306,306,0.945147758,0.929828816,0.916612952,0.937377472
307,307,0.93767507,0.928746565,0.918427394,0.933187354
308,308,0.806695901,0.931494854,0.881281088,0.857928108
309,309,0.913688137,0.931903505,0.922191832,0.922677961
310,310,0.949313414,0.929918629,0.921272097,0.939480198
311,311,0.940123569,0.933030662,0.923007436,0.936550044
312,312,0.882007802,0.93442726,0.914627604,0.906119247
313,313,0.940085751,0.933165382,0.918841176,0.936581367
314,314,0.948925071,0.928836378,0.922468424,0.938772585
315,315,0.878279931,0.946062582,0.927127381,0.910373099
316,316,0.906288405,0.942591295,0.926782582,0.924063172
317,317,0.924862342,0.939569075,0.92640539,0.932081704
318,318,0.921565556,0.936232509,0.924206302,0.928838355
319,319,0.910405276,0.94376336,0.930003351,0.926570552
