,epoch,precision,recall,AP,F1
167,167,0.920959817,0.934626437,0.922485124,0.927742785
168,168,0.895075537,0.955675287,0.941965669,0.924381361
169,169,0.825226498,0.961853448,0.938492368,0.888089972
170,170,0.922284778,0.939762931,0.932803918,0.93093839
171,171,0.91669751,0.957614943,0.946437787,0.936590247
172,172,0.912804587,0.947916667,0.925248256,0.929237515
173,173,0.881500283,0.948024425,0.932807548,0.91286841
174,174,0.910651275,0.953807471,0.937491348,0.931186875
175,175,0.855831075,0.809446839,0.771085468,0.830780639
176,176,0.853814906,0.939655172,0.889763257,0.892717953
177,177,0.850134573,0.948204023,0.926084799,0.896327568
178,178,0.876055416,0.956609195,0.935037765,0.914411163
179,179,0.937339744,0.92808908,0.915398575,0.932669115
180,180,0.922196097,0.908117816,0.89663396,0.914641481
181,181,0.920468187,0.942025862,0.932351076,0.93089217
182,182,0.946242539,0.942816092,0.930161911,0.944480739
183,183,0.911036168,0.941954023,0.928115666,0.926039176
184,184,0.962056925,0.933333333,0.92755228,0.947465644
185,185,0.879732808,0.948132184,0.931396805,0.912431439
186,186,0.9247515,0.944935345,0.931220444,0.934694321
187,187,0.923552517,0.94608477,0.937389197,0.934682385
188,188,0.922392124,0.935416667,0.919768993,0.928778812
189,189,0.830373094,0.92033046,0.895779495,0.868067227
190,190,0.812997787,0.88441092,0.837776253,0.845508441
191,191,0.938880571,0.926903736,0.916586431,0.932852408
192,192,0.891074686,0.950215517,0.933523804,0.919663041
193,193,0.888210544,0.949173851,0.932847153,0.917518238
194,194,0.937842343,0.927945402,0.917082173,0.932519231
195,195,0.879946576,0.934123563,0.91327652,0.904540718
196,196,0.896637148,0.954525862,0.934516643,0.924544296
197,197,0.939645139,0.935704023,0.925317149,0.937364979
198,198,0.897444135,0.954525862,0.941345094,0.924994783
199,199,0.480031898,0.900538793,0.871024829,0.592688673
200,200,0.48450204,0.901795977,0.762872168,0.537811337
201,201,0.898956896,0.945043103,0.930797944,0.921053754
202,202,0.943782734,0.940768678,0.929286106,0.94214424
203,203,0.939901838,0.954382184,0.947642988,0.946827501
204,204,0.94147271,0.936637931,0.92527019,0.939036362
205,205,0.930496074,0.945007184,0.939563342,0.93767598
206,206,0.927962973,0.925897989,0.917608884,0.926591609
207,207,0.934286155,0.942852011,0.930837613,0.938519112
208,208,0.634001134,0.815014368,0.777144194,0.685834502
209,209,0.84452376,0.913326149,0.860414624,0.877340993
210,210,0.923756093,0.93674569,0.921137074,0.930173578
211,211,0.92089499,0.947018678,0.923178161,0.933586661
212,212,0.941277614,0.938649425,0.931437332,0.939893527
213,213,0.905483041,0.938541667,0.924272039,0.92165125
214,214,0.889786529,0.932507184,0.912691611,0.9105727
215,215,0.871596969,0.941774425,0.917554401,0.905246947
216,216,0.96008059,0.923670977,0.917434739,0.941390929
217,217,0.624305931,0.941666667,0.895938846,0.738905838
218,218,0.873882723,0.945941092,0.928631196,0.908319208
219,219,0.961310782,0.929058908,0.922257223,0.944822591
220,220,0.894795995,0.941702586,0.920584314,0.917410643
221,221,0.933523082,0.950107759,0.941204032,0.941517645
222,222,0.91706137,0.942780172,0.916871311,0.929498004
223,223,0.949440911,0.938577586,0.931336233,0.943867793
224,224,0.929470794,0.949137931,0.938084565,0.93904805
225,225,0.916250052,0.953376437,0.939633646,0.934344512
226,226,0.895394737,0.942708333,0.91973408,0.918258786
227,227,0.92055663,0.940768678,0.933116293,0.930534234
228,228,0.897373599,0.950323276,0.928741188,0.92293356
229,229,0.872598507,0.946946839,0.928145393,0.9079952
230,230,0.927417027,0.939619253,0.930846054,0.933406435
231,231,0.933148983,0.945833333,0.935070947,0.939221199
232,232,0.947950263,0.934303161,0.928943853,0.940996646
233,233,0.936058477,0.941738506,0.932256881,0.938864395
234,234,0.924904747,0.946012931,0.934604872,0.935293188
235,235,0.902081145,0.943103448,0.927706553,0.92204873
236,236,0.927013032,0.932291667,0.911900293,0.929579696
237,237,0.921082094,0.941738506,0.931828974,0.930996932
238,238,0.893292924,0.951329023,0.932384947,0.921166195
239,239,0.925465839,0.947162356,0.935129848,0.936121172
240,240,0.883901665,0.951616379,0.933927521,0.915569506
241,241,0.922379584,0.944899425,0.927976511,0.933364872
242,242,0.934275976,0.945007184,0.935865187,0.939420594
243,243,0.941285354,0.939655172,0.927410727,0.940392899
244,244,0.502857534,0.918498563,0.893223276,0.567868805
245,245,0.958616867,0.929238506,0.926005259,0.943697323
246,246,0.933554764,0.925682471,0.917876182,0.929406905
247,247,0.912071751,0.949353448,0.937227408,0.930313514
248,248,0.895606074,0.958548851,0.941348463,0.925701825
249,249,0.934347826,0.949173851,0.942525594,0.941558442
250,250,0.916831581,0.956645115,0.943296482,0.9362018
251,251,0.949711396,0.945977011,0.929963849,0.94774327
252,252,0.902008472,0.955711207,0.945003528,0.928055825
253,253,0.911402229,0.938038793,0.925947033,0.923748393
254,254,0.950775501,0.933405172,0.922827653,0.941995702
255,255,0.937126185,0.915445402,0.90672187,0.926143081
256,256,0.906126153,0.952658046,0.931200472,0.928271225
257,257,0.936302609,0.950251437,0.940957464,0.94322084
258,258,0.911768986,0.947018678,0.930614162,0.928822415
259,259,0.929682036,0.956609195,0.948013641,0.942876707
260,260,0.877162384,0.92183908,0.89906796,0.898944171
261,261,0.882738997,0.955639368,0.932758215,0.917481129
262,262,0.931819263,0.94920977,0.940000823,0.94039935
263,263,0.935992211,0.95549569,0.947970845,0.945608774
264,264,0.853323262,0.966235632,0.933866811,0.905780658
265,265,0.812772436,0.952765805,0.923498623,0.871082062
266,266,0.894177505,0.945222701,0.922809088,0.918272084
267,267,0.934735685,0.940876437,0.934649178,0.937757957
268,268,0.949668633,0.937751437,0.931442829,0.943663285
269,269,0.894266987,0.957614943,0.932360202,0.924849706
270,270,0.927526871,0.947090517,0.933571405,0.937203229
271,271,0.935750706,0.926005747,0.910138367,0.930801688
272,272,0.876900345,0.925071839,0.885952815,0.899330753
273,273,0.939658441,0.948168103,0.938123263,0.943851165
274,274,0.6941357,0.953484195,0.855672987,0.802439284
275,275,0.917621278,0.944037356,0.928153943,0.930619828
276,276,0.829666718,0.939619253,0.907274438,0.88096619
277,277,0.922150359,0.952478448,0.942857773,0.936932719
278,278,0.940275809,0.938649425,0.933014023,0.93922431
279,279,0.920414024,0.933297414,0.916769171,0.926712219
280,280,0.902269835,0.929058908,0.889406842,0.915163986
281,281,0.904301075,0.947952586,0.934390764,0.925131186
282,282,0.861252578,0.949137931,0.930838271,0.902984089
283,283,0.952317881,0.926221264,0.916960942,0.939084777
284,284,0.922241537,0.939727011,0.928622911,0.930898737
285,285,0.914459809,0.939691092,0.919414029,0.926902309
286,286,0.917149887,0.934518678,0.922903306,0.925749407
287,287,0.918745307,0.934662356,0.922426014,0.926551578
288,288,0.906494642,0.952442529,0.941326447,0.928894384
289,289,0.900629575,0.94371408,0.924029436,0.921100602
290,290,0.930159446,0.941810345,0.932122495,0.935791535
291,291,0.951138829,0.928196839,0.922099781,0.939468696
292,292,0.934226009,0.932327586,0.922778246,0.933271695
293,293,0.929475479,0.94924569,0.934675569,0.939251802
294,294,0.93147031,0.930136494,0.915005508,0.930771133
295,295,0.852789962,0.957650862,0.928136629,0.902176512
296,296,0.944225195,0.93128592,0.923867024,0.937708832
297,297,0.930250125,0.932363506,0.924018809,0.931220996
298,298,0.823495981,0.943031609,0.92940489,0.879011585
299,299,0.948171882,0.936530172,0.928236767,0.942252593
300,300,0.892947999,0.928053161,0.907223835,0.910148448
301,301,0.956425654,0.952155172,0.944781421,0.954025294
302,302,0.66699852,0.927083333,0.636286109,0.734591731
303,303,0.925540336,0.960847701,0.952533952,0.942863504
304,304,0.931069848,0.930316092,0.919472592,0.930634072
305,305,0.911914364,0.951436782,0.935503966,0.931044936
306,306,0.954819375,0.940804598,0.933830407,0.947722268
307,307,0.892913069,0.932327586,0.902532121,0.911870085
308,308,0.95269736,0.95233477,0.946100166,0.952477511
309,309,0.91360285,0.952262931,0.940819041,0.932529721
310,310,0.87995346,0.954454023,0.921831202,0.915591498
311,311,0.581853941,0.90387931,0.574152244,0.647437503
312,312,0.908105263,0.937643678,0.915084213,0.922620678
313,313,0.943891745,0.953232759,0.94388041,0.948414886
314,314,0.932052682,0.944935345,0.930641989,0.938447146
315,315,0.882887397,0.952442529,0.940596635,0.915432441
316,316,0.936672135,0.938757184,0.928964812,0.937709237
317,317,0.924371649,0.947018678,0.932862223,0.935040817
318,318,0.915915941,0.957758621,0.942766155,0.936294567
319,319,0.811675515,0.91878592,0.903762315,0.854308156
