,epoch,precision,recall,AP,F1
0,0,0.040343999,0.634825871,0.143609539,0.075866579
1,1,0.015766744,0.686567164,0.196913593,0.03082559
2,2,0.055861816,0.453731343,0.100917311,0.09947644
3,3,0.059823249,0.437810945,0.084642889,0.105263158
4,4,0.073470299,0.327363184,0.058078922,0.120007295
5,5,0.042740224,0.280597015,0.060808484,0.074181244
6,6,0.032582217,0.425870647,0.10263588,0.060533201
7,7,0.029818651,0.413930348,0.062087327,0.055629848
8,8,0.003605324,0.619900498,0.003456361,0.007168954
9,9,0.059648626,0.418905473,0.058422168,0.104427632
10,10,0.060493302,0.566169154,0.19165506,0.109307463
11,11,0.011149839,0.576119403,0.076240012,0.021876299
12,12,0.090529997,0.669651741,0.308221398,0.159497571
13,13,0.053052795,0.408955224,0.133422464,0.093921389
14,14,0.044072777,0.388059701,0.075313999,0.079155673
15,15,0.024180476,0.534328358,0.109468272,0.046267178
16,16,0.054861398,0.659701493,0.283601445,0.101298701
17,17,0.028004142,0.618905473,0.142717666,0.053583735
18,18,0.095372549,0.604975124,0.251067436,0.164769648
19,19,0.092042186,0.668656716,0.186972991,0.161810739
20,20,0.052552553,0.731343284,0.291463815,0.098058835
21,21,0.046181172,0.724378109,0.201800869,0.086826883
22,22,0.037629995,0.547263682,0.137295219,0.070418027
23,23,0.038533649,0.777114428,0.287808009,0.073426409
24,24,0.019996708,0.725373134,0.199055294,0.038920477
25,25,0.068269644,0.632835821,0.152218453,0.123243872
26,26,0.031059231,0.749253731,0.277016965,0.059645927
27,27,0.039170945,0.819900498,0.37246253,0.074769747
28,28,0.026011747,0.80199005,0.297724893,0.050389172
29,29,0.108295294,0.684577114,0.323728934,0.187007339
30,30,0.0562863,0.655721393,0.226100576,0.103673405
31,31,0.086712287,0.844776119,0.398135604,0.157280474
32,32,0.084010237,0.751243781,0.40800809,0.151120897
33,33,0.095396693,0.79800995,0.379393769,0.170420739
34,34,0.037202811,0.769154229,0.249289294,0.070972777
35,35,0.044930417,0.787064677,0.311445758,0.08500806
36,36,0.046468616,0.8,0.311255578,0.087835254
37,37,0.079780579,0.824875622,0.380074024,0.145489645
38,38,0.039445316,0.800995025,0.170309154,0.07518797
39,39,0.057415924,0.795024876,0.455667721,0.10709738
40,40,0.08947454,0.547263682,0.252328221,0.153803132
41,41,0.020753008,0.79800995,0.27883546,0.040453972
42,42,0.110282047,0.735323383,0.485032024,0.191798598
43,43,0.037991525,0.767164179,0.269299622,0.072397765
44,44,0.111111111,0.741293532,0.407691231,0.193255512
45,45,0.203908241,0.71641791,0.445805658,0.317460317
46,46,0.154987312,0.790049751,0.574879232,0.259138381
47,47,0.103000504,0.812935323,0.477026707,0.182835403
48,48,0.03493705,0.773134328,0.243371751,0.066853087
49,49,0.191483734,0.72039801,0.392134454,0.302549102
50,50,0.089470689,0.782089552,0.440968001,0.160572012
51,51,0.095191484,0.774129353,0.551136049,0.169535847
52,52,0.085297691,0.698507463,0.39623115,0.152030319
53,53,0.123210952,0.788059701,0.457606072,0.213103727
54,54,0.074853603,0.87761194,0.503725024,0.13794182
55,55,0.100984225,0.745273632,0.482828195,0.17786749
56,56,0.086299766,0.733333333,0.457960463,0.154426401
57,57,0.044763458,0.682587065,0.33252311,0.084017146
58,58,0.042096365,0.743283582,0.286174238,0.07968
59,59,0.09915687,0.830845771,0.507540303,0.177169531
60,60,0.058178166,0.749253731,0.399634176,0.107972469
61,61,0.147695531,0.841791045,0.562537037,0.251299569
62,62,0.091494253,0.792039801,0.50385764,0.164039155
63,63,0.068828895,0.743283582,0.275385388,0.125990892
64,64,0.127039275,0.83681592,0.592150855,0.220590164
65,65,0.067295669,0.589054726,0.332623447,0.120791675
66,66,0.053947738,0.764179104,0.35642469,0.100780789
67,67,0.163183449,0.769154229,0.489035849,0.269244166
68,68,0.069646308,0.824875622,0.416344963,0.128447474
69,69,0.115301139,0.845771144,0.590022017,0.202936612
70,70,0.119930222,0.820895522,0.499402652,0.209284627
71,71,0.047628909,0.686567164,0.304684749,0.089078234
72,72,0.098828514,0.789054726,0.460073101,0.175656219
73,73,0.066191288,0.849751244,0.515409383,0.122815848
74,74,0.067992676,0.812935323,0.286456275,0.125489594
75,75,0.110220149,0.752238806,0.463422574,0.192268566
76,76,0.05617731,0.764179104,0.303202262,0.10466067
77,77,0.141067897,0.851741294,0.58888954,0.242047222
78,78,0.145850121,0.900497512,0.570982477,0.251040222
79,79,0.083806818,0.880597015,0.588251714,0.15304799
80,80,0.179736444,0.827860697,0.555489784,0.295349663
81,81,0.072152447,0.828855721,0.493046691,0.132749004
82,82,0.101741087,0.854726368,0.422403576,0.181837426
83,83,0.136465324,0.789054726,0.291704827,0.232687793
84,84,0.110665286,0.850746269,0.364397721,0.195853854
85,85,0.197137456,0.726368159,0.501038923,0.31011045
86,86,0.101454681,0.811940299,0.442632107,0.180371353
87,87,0.09702443,0.833830846,0.508435968,0.173822858
88,88,0.093028322,0.849751244,0.425405112,0.167697595
89,89,0.134191799,0.788059701,0.520701606,0.229332561
90,90,0.117491441,0.751243781,0.418798104,0.203202799
91,91,0.125089044,0.873631841,0.494763586,0.21884347
92,92,0.127542438,0.829850746,0.471923682,0.221102863
93,93,0.144655172,0.834825871,0.532292247,0.246583395
94,94,0.125333752,0.794029851,0.466579005,0.216494845
95,95,0.132894531,0.843781095,0.521897971,0.229623612
96,96,0.209563627,0.79800995,0.512458701,0.331953642
97,97,0.19528536,0.783084577,0.527321483,0.312611718
98,98,0.137235116,0.811940299,0.484737619,0.234786362
99,99,0.187847763,0.839800995,0.478052063,0.307020735
100,100,0.142384106,0.727363184,0.407666816,0.238149536
101,101,0.179168657,0.746268657,0.375980085,0.288961664
102,102,0.051319014,0.708457711,0.105671111,0.095705357
103,103,0.175025381,0.857711443,0.580509702,0.290725126
104,104,0.140308332,0.805970149,0.479070515,0.239008557
105,105,0.112722479,0.850746269,0.480627795,0.199068685
106,106,0.151364338,0.87761194,0.549820546,0.258196721
107,107,0.128778532,0.830845771,0.428444531,0.222993724
108,108,0.088451818,0.800995025,0.366669698,0.1593113
109,109,0.08407276,0.754228856,0.308315102,0.151282307
110,110,0.076661485,0.785074627,0.307863514,0.139683102
111,111,0.147704591,0.809950249,0.546416058,0.249846532
112,112,0.109224531,0.857711443,0.350417237,0.193773182
113,113,0.265521797,0.8,0.544675952,0.398710637
114,114,0.085717247,0.822885572,0.32805371,0.155261429
115,115,0.158008658,0.726368159,0.386849006,0.259555556
116,116,0.059286062,0.847761194,0.250496137,0.11082206
117,117,0.091655121,0.855721393,0.329931163,0.165575664
118,118,0.16714876,0.804975124,0.500933585,0.276817793
119,119,0.153387534,0.844776119,0.498903815,0.259633028
120,120,0.09343318,0.806965174,0.420660546,0.167475478
121,121,0.116366158,0.834825871,0.304612958,0.204260499
122,122,0.182222222,0.775124378,0.508425617,0.295075758
123,123,0.104932142,0.630845771,0.266530002,0.179934724
